777,-2237,3407,-177,541,-4435,121,-781,-206
777,-2237,3407,-144,628,-4191,155,-669,-16
994,-2250,3407,-559,443,-4381,163,-535,143
994,-2250,3407,-744,294,-4365,174,-375,222
994,-2250,3407,-775,152,-4091,206,-229,241
994,-2250,3407,-880,102,-4088,173,-93,282
994,-2250,3407,-1126,-232,-4035,192,-187,178
974,-2184,3418,-907,129,-4122,194,-206,-4
974,-2184,3418,-572,344,-4599,155,-12,-64
974,-2184,3418,-335,477,-4479,202,209,0
974,-2184,3418,-565,513,-4555,376,147,57
931,-2103,3450,-578,515,-4223,571,-39,48
931,-2103,3450,-324,474,-3792,577,11,94
931,-2103,3450,-5,354,-3530,405,120,192
931,-2103,3450,-229,369,-3801,363,16,236
931,-2103,3450,310,586,-3245,350,-149,345
854,-1965,3498,417,703,-3839,249,-259,655
854,-1965,3498,-52,530,-3793,371,-350,907
854,-1965,3498,35,493,-3449,373,-358,1029
854,-1965,3498,-139,249,-3568,276,-279,1194
813,-1866,3613,-396,-66,-3947,288,-371,1245
813,-1866,3613,-239,-215,-4094,271,-420,1222
813,-1866,3613,-46,-164,-4307,331,-364,1216
813,-1866,3613,135,-163,-4168,303,-77,1236
813,-1866,3613,374,-338,-3623,109,184,1290
658,-1741,3654,257,-321,-4394,-86,170,1299
658,-1741,3654,380,-168,-4912,-67,-107,1343
658,-1741,3654,248,-46,-5312,193,-248,1403
658,-1741,3654,77,-99,-4957,489,-179,1439
483,-1632,3635,162,-202,-4203,480,8,1460
483,-1632,3635,71,-195,-4211,323,124,1460
483,-1632,3635,-66,-98,-4632,384,215,1434
483,-1632,3635,105,-141,-4399,493,342,1443
483,-1632,3635,198,-258,-3893,430,454,1489
244,-1329,3671,-35,-333,-3809,224,433,1435
244,-1329,3671,211,-179,-4174,119,296,1326
244,-1329,3671,566,96,-4712,62,365,1392
244,-1329,3671,564,368,-5146,216,508,1538
-123,-1103,3591,476,282,-4557,445,530,1667
-123,-1103,3591,315,119,-4069,547,430,1750
-123,-1103,3591,292,16,-3594,601,18,1770
-123,-1103,3591,307,-49,-3198,522,212,1787
-123,-1103,3591,237,-130,-3192,369,208,1794
-349,-612,3488,201,-200,-3273,184,245,1766
-349,-612,3488,255,-125,-3653,55,86,1720
-349,-612,3488,260,16,-4166,121,-64,1696
-349,-612,3488,208,-4,-4323,260,-14,1741
-389,-219,3417,171,-131,-3929,321,77,1757
-389,-219,3417,-35,-349,-3644,265,142,1689
-389,-219,3417,-35,-346,-4042,173,55,1531
-389,-219,3417,195,-231,-4039,238,91,1444
-389,-219,3417,251,-281,-3822,242,281,1429
-362,130,3432,55,-377,-3804,140,387,1341
-362,130,3432,93,-419,-3605,127,330,1166
-362,130,3432,177,-357,-4008,96,321,1060
-362,130,3432,206,-290,-4036,106,392,998
-391,344,3309,35,-286,-3578,43,529,922
-391,344,3309,-134,-377,-3561,-155,541,514
-391,344,3309,72,-218,-4183,-291,513,673
-391,344,3309,34,-36,-5087,-215,486,728
-391,344,3309,-198,10,-5358,21,321,781
-488,449,3312,-268,-118,-4516,234,7,776
-488,449,3312,-344,-366,-3751,138,343,771
-488,449,3312,-675,-487,-3538,-95,337,674
-488,449,3312,-646,-468,-3723,-320,203,422
-537,541,3172,-305,-225,-4270,-488,119,277
-537,541,3172,111,81,-4931,-360,59,275
-537,541,3172,179,147,-4890,61,187,502
-537,541,3172,-184,-150,-3982,381,131,611
-481,600,3192,-283,-453,-3190,451,-42,547
-481,600,3192,-300,-641,-2822,341,-101,467
-481,600,3192,-198,-612,-2584,140,-54,403
-481,600,3192,-205,-681,-2893,-107,10,325
-481,600,3192,1,-505,-3089,-209,-49,249
-506,678,3193,155,-505,-3785,-181,-67,250
-506,678,3193,262,-620,-3786,-115,-108,288
-506,678,3193,307,-733,-3824,-103,-242,283
-506,678,3193,341,-806,-4221,-74,-347,501
-393,657,3218,499,-745,-4421,-37,-220,260
-393,657,3218,619,-867,-4447,45,-74,241
-393,657,3218,696,-964,-4361,35,62,269
-393,657,3218,864,-1022,-4547,2,29,240
-393,657,3218,1005,-837,-4835,15,-20,238
-360,717,3185,1062,-702,-5372,135,29,337
-360,717,3185,1250,-686,-5560,380,6,479
-360,717,3185,992,-824,-4864,514,-81,544
-360,717,3185,547,-1019,-4136,227,-49,453
-319,830,3165,1052,-591,-5016,-121,94,353
-319,830,3165,1175,-117,-5481,-109,281,495
-319,830,3165,1009,-55,-5107,115,160,646
-319,830,3165,562,-248,-4244,196,-203,630
-319,830,3165,389,-357,-3650,103,-429,513
-229,918,3154,612,-302,-3738,-115,-343,474
-229,918,3154,723,-213,-4125,-101,-177,481
-229,918,3154,632,-232,-3992,77,-65,556
-229,918,3154,392,-313,-3530,138,-103,532
-122,948,3202,516,-177,-3921,225,-200,507
-122,948,3202,561,-123,-3638,449,-170,541
-122,948,3202,391,-125,-3364,647,-213,582
-122,948,3202,180,-244,-2952,756,-334,569
-122,948,3202,-18,-296,-2981,759,-459,454
59,1193,3178,98,-278,-2878,671,-368,335
59,1193,3178,24,-253,-2789,574,-264,230
59,1193,3178,106,-294,-2895,432,-143,121
59,1193,3178,166,-320,-3120,216,-113,20
124,1361,3041,168,-286,-3583,68,-137,-95
124,1361,3041,139,-305,-3744,-8,-138,-209
124,1361,3041,306,-304,-3850,-238,8,-252
124,1361,3041,667,-401,-4243,-363,140,-232
124,1361,3041,376,-357,-4548,-378,179,-158
66,1226,3073,-100,-546,-4481,-382,-107,-234
66,1226,3073,-268,-494,-4474,-546,-285,-432
66,1226,3073,419,-157,-5160,-637,-58,-491
66,1226,3073,912,-88,-5272,-257,428,-273
-19,1028,3166,237,-279,-4905,-341,505,-43
-19,1028,3166,-637,-331,-4856,-258,-57,-201
-19,1028,3166,-396,-62,-4651,-74,-552,-441
-19,1028,3166,103,7,-4147,-56,-423,-424
-19,1028,3166,24,-114,-4153,-104,-9,-270
-48,900,3210,-329,-285,-3920,-12,109,-284
-48,900,3210,-391,-337,-3678,93,41,-367
-48,900,3210,-2,-304,-3378,173,-18,-384
-48,900,3210,157,-353,-3138,195,-56,-337
-187,852,3223,61,-389,-3175,226,-98,-269
-187,852,3223,-110,-540,-3121,243,-5,-295
-187,852,3223,122,-406,-3251,208,-385,-349
-187,852,3223,290,-371,-3554,251,-369,-307
-187,852,3223,369,-367,-3842,326,-324,-247
-147,843,3212,540,-476,-4029,349,-214,-124
-147,843,3212,530,-554,-4339,433,-180,-39
-147,843,3212,367,-595,-4096,420,-277,36
-147,843,3212,29,-607,-4339,405,-499,23
-87,953,3209,195,-489,-5081,467,-631,-65
-87,953,3209,495,-372,-4585,524,-462,-24
-87,953,3209,154,-582,-3847,230,-118,-111
-87,953,3209,131,-483,-3868,-557,166,-266
-87,953,3209,602,362,-5913,-862,233,-370
-124,921,3239,1255,1021,-7401,-415,174,-167
-124,921,3239,872,696,-6465,454,72,180
-124,921,3239,289,61,-4576,693,-245,137
-124,921,3239,296,-292,-3680,405,-615,-93
-104,969,3204,529,-71,-4203,57,-504,-141
-104,969,3204,366,-256,-4742,12,-257,-112
-104,969,3204,479,-35,-4375,182,-119,-124
-104,969,3204,346,-200,-3842,252,-12,-78
-104,969,3204,216,-298,-3500,253,-52,-101
-92,932,3195,135,-401,-3295,223,-148,-189
-92,932,3195,278,-323,-3337,201,-206,-227
-92,932,3195,123,-320,-3572,227,-174,-240
-92,932,3195,132,-508,-3410,346,-131,-318
-108,956,3127,252,-306,-3318,337,-17,-372
-108,956,3127,350,-342,-3505,293,26,-389
-108,956,3127,231,-367,-3841,358,-71,-416
-108,956,3127,276,-384,-3765,411,-256,-490
-108,956,3127,388,-324,-3937,341,-371,-554
-187,931,3072,442,-41,-4422,273,-429,-516
-187,931,3072,283,109,-4961,471,-433,-419
-187,931,3072,125,-125,-3996,601,-523,-383
-187,931,3072,-237,-491,-3559,404,-517,-499
-209,939,3068,9,-463,-3487,3,-338,-636
-209,939,3068,357,-293,-4133,-304,35,-618
-209,939,3068,320,-370,-4395,-332,283,-504
-209,939,3068,174,-459,-4525,-269,278,-401
-209,939,3068,55,-375,-4207,-271,8,-366
-400,785,3031,-161,-351,-4238,-312,-262,-308
-400,785,3031,-225,-279,-4337,-316,-366,-298
-400,785,3031,-160,-236,-4269,-262,-246,-289
-400,785,3031,-36,-234,-4043,-209,1,-244
-432,606,3097,89,-245,-3970,-223,166,-168
-432,606,3097,2,-182,-4050,-154,91,-160
-432,606,3097,58,-116,-3964,-37,-69,-157
-432,606,3097,216,-40,-3840,48,-145,-76
-432,606,3097,202,-6,-3741,73,-235,-13
-529,562,3153,-35,-15,-3679,57,-270,6
-529,562,3153,-90,-72,-3501,21,-246,-55
-529,562,3153,83,-35,-3575,-102,-146,-100
-529,562,3153,369,89,-3751,-250,55,-57
-540,510,3203,424,113,-4100,-252,122,43
-540,510,3203,426,-34,-4295,-159,79,141
-540,510,3203,625,-65,-3835,-22,3,200
-540,510,3203,619,-95,-3817,-77,8,335
-540,510,3203,418,-54,-4075,-80,-84,409
-592,529,3128,353,-35,-4281,-15,-206,430
-592,529,3128,474,58,-4415,35,-170,492
-592,529,3128,414,-26,-4387,45,13,580
-592,529,3128,7,-127,-4247,34,43,610
-501,633,3191,138,-120,-4490,29,12,594
-501,633,3191,256,-66,-4283,120,34,604
-501,633,3191,388,-214,-4137,194,90,668
-501,633,3191,224,-424,-3989,254,62,702
-501,633,3191,370,-644,-3652,345,-15,739
-380,772,3123,247,-897,-3328,332,-119,720
-380,772,3123,475,-988,-2983,286,-177,674
-380,772,3123,230,-1024,-3100,141,-126,624
-380,772,3123,469,-941,-3268,-19,-126,553
-267,937,3051,343,-905,-3637,-170,-65,571
-267,937,3051,340,-804,-4306,-218,-163,511
-267,937,3051,436,-504,-4945,-76,-277,459
-267,937,3051,753,-171,-4529,285,-165,547
-267,937,3051,823,-154,-3375,362,-107,731
-133,1009,3039,547,-231,-3431,308,-200,833
-133,1009,3039,547,-345,-3271,332,-329,837
-133,1009,3039,702,-556,-2880,226,-394,844
-133,1009,3039,535,-759,-3067,-3,-337,834
139,1165,3012,436,-896,-3521,-265,-203,789
139,1165,3012,621,-954,-4064,-437,-152,692
139,1165,3012,807,-831,-5394,-373,-13,692
139,1165,3012,1174,-1022,-5212,-204,211,820
139,1165,3012,1176,-920,-4517,-168,365,980
407,1077,3132,1028,-1070,-4403,-163,377,1053
407,1077,3132,1130,-1024,-4427,-132,351,1114
407,1077,3132,1195,-821,-4489,-119,336,1210
407,1077,3132,1027,-745,-4364,-12,234,1304
563,1057,3256,545,-695,-4488,81,86,1398
563,1057,3256,633,-680,-4213,205,-72,1378
563,1057,3256,597,-765,-4181,106,-47,1413
563,1057,3256,287,-391,-4712,129,0,1447
819,1155,3300,22,-408,-4466,223,4,1375
858,1155,3300,115,-465,-4097,223,138,1302
858,1155,3300,90,-464,-3965,38,288,1257
858,1155,3300,66,-316,-4281,-22,315,1232
858,1155,3300,216,-102,-4456,129,280,1200
1041,1207,3274,411,-68,-4360,352,346,1250
1041,1207,3274,359,-245,-3730,439,437,1266
1041,1207,3274,317,-425,-3099,311,398,1205
1041,1207,3274,44,-528,-3266,106,272,1085
1209,1306,3235,140,-422,-3654,-48,48,912
1209,1306,3235,299,-177,-4120,-18,-80,839
1209,1306,3235,394,-76,-4224,92,-76,891
1209,1306,3235,33,-184,-3974,178,-71,858
1209,1306,3235,201,-218,-3767,122,46,804
1364,1237,3240,299,-41,-3645,-16,234,810
1364,1237,3240,217,-11,-3599,-232,387,808
1364,1237,3240,57,87,-4049,-387,375,672
1364,1237,3240,322,140,-4164,-504,386,545
1427,1106,3361,443,343,-4711,-726,306,533
1427,1106,3361,353,495,-5582,-556,78,531
1427,1106,3361,475,699,-5432,-254,-109,545
1427,1106,3361,288,747,-4779,-139,-207,570
1427,1106,3361,63,677,-4664,-95,-291,545
1538,956,3459,117,643,-4742,-57,-395,463
1538,956,3459,263,635,-4973,66,-331,456
1538,956,3459,297,595,-4368,208,-251,568
1538,956,3459,19,315,-4458,365,-316,648
1722,940,3381,-148,208,-4060,522,-551,605
1722,940,3381,-232,272,-3779,543,-661,573
1722,940,3381,-251,302,-3834,604,-570,554
1722,940,3381,-203,209,-3631,566,-433,575
1722,940,3381,-116,204,-3693,561,-447,615
1949,1038,3326,126,300,-3882,618,-594,736
1949,1038,3326,332,320,-3711,813,-773,899
1949,1038,3326,25,173,-3706,893,-676,1066
1949,1038,3326,-306,-86,-3477,877,-432,1064
2322,1115,3076,-769,-367,-2979,719,-170,959
2322,1115,3076,-880,-544,-2671,475,-49,837
2322,1115,3076,-996,-632,-3094,275,-24,714
2322,1115,3076,-1204,-760,-3239,191,-19,563
2322,1115,3076,-1105,-785,-3285,104,5,455
2472,1072,2987,-1174,-802,-3415,-109,-239,326
2472,1072,2987,-1207,-569,-4187,-94,-45,177
2472,1072,2987,-778,-450,-4605,-37,106,114
2472,1072,2987,-852,-494,-4586,99,154,73
2472,984,3009,-852,-588,-4585,150,178,42
2472,984,3009,-928,-518,-4457,200,200,-89
2472,984,3009,-634,-532,-3796,71,224,-199
2472,984,3009,-515,-667,-3701,-247,145,-291
2472,984,3009,-412,-694,-4432,-472,-98,-449
2406,1002,3084,72,-260,-5487,-447,-232,-535
2406,1002,3084,321,-36,-5629,16,-221,-387
2406,1002,3084,-237,-645,-4491,524,-273,-308
2406,1002,3084,-563,-1307,-3169,538,-573,-531
2365,1041,3057,-732,-1492,-2665,262,-777,-913
2365,1041,3057,-480,-1248,-3233,-144,-708,-1228
2365,1041,3057,-574,-854,-4067,-386,-572,-1410
2365,1041,3057,-624,-580,-4815,-294,-444,-1582
2365,1041,3057,-405,-573,-4353,-80,-228,-1695
2249,1195,3067,-79,-584,-4015,25,31,-1698
2249,1195,3067,-35,-621,-3834,62,134,-1667
2249,1195,3067,117,-719,-3791,167,69,-1635
2249,1195,3067,95,-833,-3546,292,-130,-1623
1772,1410,3053,112,-908,-3348,256,-316,-1588
1772,1410,3053,-42,-936,-3328,165,-480,-1549
1772,1410,3053,-163,-877,-3543,61,-651,-1556
1772,1410,3053,-284,-854,-3588,-19,-709,-1571
1772,1410,3053,-377,-717,-3647,-23,-688,-1602
1518,1547,3015,-335,-663,-3928,-80,-490,-1558
1518,1547,3015,-267,-703,-4001,-25,-387,-1511
1518,1547,3015,-259,-753,-3767,91,-389,-1474
1518,1547,3015,-109,-859,-3541,199,-416,-1404
1160,1567,3029,-33,-1105,-3284,147,-351,-1297
1160,1567,3029,-32,-1318,-3432,-22,-246,-1258
1160,1567,3029,161,-1311,-3555,-151,-148,-1240
1160,1567,3029,330,-1242,-3950,-193,-87,-1140
1160,1567,3029,345,-1199,-4492,-260,-174,-1025
907,1536,3048,179,-1165,-4797,-142,-501,-968
907,1536,3048,-25,-1018,-5082,22,-853,-961
907,1536,3048,-284,-917,-4713,95,-962,-945
907,1536,3048,-646,-954,-4615,1,-939,-1066
885,1480,3083,-644,-906,-4591,-204,-678,-1286
885,1480,3083,-69,-693,-4628,-378,-101,-1423
885,1480,3083,523,-421,-4790,-393,736,-1305
885,1480,3083,336,-406,-4554,-251,630,-1175
885,1480,3083,93,-303,-4069,-143,242,-1140
527,1323,3215,248,-112,-4148,-85,-206,-1081
527,1323,3215,338,-96,-4134,87,-382,-942
527,1323,3215,107,-183,-4048,230,-214,-771
527,1323,3215,-98,-452,-3566,421,-3,-743
343,1234,3216,-153,-613,-2896,534,228,-763
343,1234,3216,-114,-824,-2438,485,352,-749
343,1234,3216,-89,-831,-2284,375,294,-750
343,1234,3216,-257,-922,-2385,307,205,-517
343,1234,3216,-304,-948,-2319,201,86,-830
64,1279,3115,-127,-837,-2397,-3,22,-858
64,1279,3115,-139,-855,-2338,-481,83,-760
64,1279,3115,-28,-688,-3544,-455,126,-695
64,1279,3115,248,-472,-4486,-321,346,-597
-219,1094,3127,502,-814,-4447,-90,561,-364
-219,1094,3127,273,-1277,-3908,-150,534,-217
-219,1094,3127,298,-1428,-4085,-486,249,-192
-219,1094,3127,441,-907,-5961,-625,95,-142
-219,1094,3183,755,-569,-6966,-306,123,82
-369,964,3183,330,-972,-6327,158,57,278
-369,964,3183,-371,-1547,-5293,110,-346,207
-369,964,3183,-158,-998,-5857,-58,-681,-8
-369,964,3183,-214,-356,-6267,170,-642,252
-286,961,3155,-664,-502,-5408,612,-598,-60
-286,961,3155,-683,-901,-3838,559,-553,-289
-286,961,3155,-453,-863,-3536,240,-482,-536
-286,961,3155,-380,-718,-3879,40,-359,-718
-195,986,3231,-329,-549,-4228,159,-364,-916
-195,986,3231,594,-196,-3933,312,-314,-845
-195,986,3231,347,-198,-3809,517,-197,-602
-195,986,3231,-23,-427,-3572,804,-307,-559
-195,986,3231,-35,-431,-2746,995,-484,-651
-268,1037,3178,203,-441,-2165,885,-487,-646
-268,1037,3178,225,-309,-2345,708,-483,-641
-268,1037,3178,178,-222,-2635,669,-448,-574
-268,1037,3178,143,-129,-2932,671,-562,-549
-274,1134,3083,-188,-207,-2864,723,-689,-603
-274,1134,3083,-35,-157,-2572,636,-680,-688
-274,1134,3083,44,-208,-2395,432,-515,-703
-274,1134,3083,-220,-362,-2466,174,-371,-735
-274,1134,3083,-373,-401,-2908,-30,-428,-891
-279,1121,3037,-120,-278,-3286,-173,-349,-1016
-279,1121,3037,490,-140,-3790,-328,-108,-940
-279,1121,3037,646,-282,-4885,-290,10,-654
-279,1121,3037,-144,-759,-4978,219,-47,-500
-377,894,3104,-960,-1966,-3764,100,-196,-834
-377,894,3104,-590,-1592,-2759,-1208,-36,-1505
-377,894,3104,424,-162,-4916,-2909,599,-1699
-377,894,3104,533,827,-8253,-3000,1147,-1420
-377,894,3104,69,393,-9105,-1822,899,-1266
-778,50,3298,121,-201,-7154,-514,304,-1202
-778,50,3298,508,-469,-5189,198,-76,-1004
-778,50,3298,515,-825,-4410,423,-461,-706
-778,50,3298,13,-875,-4118,686,-502,-540
-796,-134,3313,-136,-850,-3395,922,-234,-519
-796,-134,3313,86,-908,-2345,850,151,-457
-796,-134,3313,258,-836,-2347,607,347,-401
-796,-134,3313,503,-721,-2856,490,450,-252
-796,-134,3313,857,-554,-3067,509,338,-123
-918,-2,3152,882,-337,-3766,585,151,125
-918,-2,3152,461,-361,-4355,760,-292,289
-918,-2,3152,237,-295,-4361,946,-767,364
-918,-2,3152,134,-406,-4693,1009,-1155,331
-774,297,3126,13,-687,-4057,1030,-1143,281
-774,297,3126,-394,-960,-3472,398,-1109,116
-774,297,3126,-327,-530,-4190,-176,-900,-189
-774,297,3126,95,-74,-5724,-139,-500,-274
-774,297,3126,308,-164,-4921,-62,-231,-207
-532,319,3246,-158,-316,-4786,-94,-256,-204
-532,319,3246,-202,-336,-4199,-136,-521,-379
-532,319,3246,-44,-324,-4015,-170,-532,-423
-532,319,3246,74,-192,-4086,-141,-33,-387
-472,168,3369,86,-289,-3985,9,143,-275
-472,168,3369,31,-650,-3475,155,404,-208
-472,168,3369,-164,-804,-2889,212,380,-204
-472,168,3369,-206,-888,-2681,509,31,-295
-472,168,3369,-57,-727,-2772,253,-269,-307
-619,141,3325,-160,-704,-2886,288,-402,-259
-619,141,3325,-421,-647,-3295,284,-485,-263
-619,141,3325,-762,-610,-3511,328,-499,-316
-619,141,3325,-531,-567,-3653,371,-425,-382
-495,191,3294,-422,-676,-3720,300,-195,-399
-495,191,3294,-384,-504,-3894,181,-42,-413
-495,191,3294,-354,-568,-4122,76,-28,-414
-495,191,3294,-232,-666,-4414,53,-124,-402
-495,191,3294,-440,-692,-4063,-13,-367,-368
-558,135,3366,-674,-945,-3912,-397,-695,-556
-558,135,3366,-206,-468,-5464,-711,-792,-654
-558,135,3366,58,-36,-6948,-512,-368,-458
-558,135,3366,-648,-198,-5641,-117,-244,-298
-418,-109,3426,-1361,-603,-4549,-70,-416,-476
-418,-109,3426,-779,-435,-4094,-276,-315,-669
-418,-109,3426,-357,-275,-4280,-392,167,-638
-418,-109,3426,-240,-410,-3920,-244,432,-552
-418,-109,3426,-307,-733,-3513,-10,266,-493
-435,-337,3397,-593,-1047,-3154,190,-197,-555
-435,-337,3397,-340,-1018,-3488,421,-397,-730
-435,-337,3397,-69,-929,-2927,569,-120,-739
-435,-337,3397,-147,-989,-2326,459,336,-653
-457,-366,3394,-373,-1141,-1945,233,423,-666
-457,-366,3394,-553,-981,-2439,-59,109,-805
-457,-366,3394,0,-663,-3363,-21,81,-822
-457,-366,3394,589,-709,-3579,58,312,-600
-457,-366,3394,602,-904,-3653,116,394,-333
-551,-475,3306,562,-1012,-4123,59,168,-176
-551,-475,3306,493,-1113,-4442,31,-216,-101
-551,-475,3306,845,-1109,-5317,217,-368,77
-551,-475,3306,665,-1327,-4705,383,-322,315
-591,-517,3242,44,-1578,-4101,-13,-605,342
-591,-517,3242,-132,-1121,-4724,-345,-896,229
-591,-517,3242,151,-829,-6184,-113,-773,249
-591,-517,3242,339,-855,-5522,173,-592,296
-591,-517,3242,194,-920,-4945,169,-417,309
-390,-512,3396,129,-807,-4368,112,-329,267
-390,-512,3396,244,-676,-4032,99,-336,293
-390,-512,3396,176,-606,-3763,245,-418,292
-390,-512,3396,213,-653,-3127,301,-413,337
-276,-369,3511,34,-754,-2911,282,-288,353
-276,-369,3511,8,-730,-2985,332,-218,286
-276,-369,3511,205,-629,-2811,453,-98,260
-276,-369,3511,313,-597,-2811,513,-42,319
-276,-369,3511,82,-674,-2781,591,-263,347
-244,-218,3518,-158,-631,-2626,697,-572,5
-244,-218,3518,-231,-510,-2847,813,-758,146
-244,-218,3518,-219,-419,-2622,775,-594,47
-244,-218,3518,-272,-484,-2700,633,-180,-3
-84,66,3498,-479,-499,-2676,468,-50,-80
-84,66,3498,-663,-497,-2882,324,-122,-215
-84,66,3498,-496,-426,-3306,233,-157,-351
-84,66,3498,-435,-464,-3568,31,-108,-366
-84,66,3498,-304,-224,-4562,-48,-14,-320
-52,45,3560,-329,-717,-5410,308,-41,-156
-52,45,3560,-991,-1205,-4237,490,-320,-143
-52,45,3560,-1151,-1741,-3669,166,-516,-289
-52,45,3560,-1158,-1594,-3576,-579,-387,-478
-6,45,3569,-1277,-1331,-4612,-1200,-121,-590
-6,45,3569,-1140,-1165,-5449,-1559,215,-680
-6,45,3569,-493,-794,-6308,-1343,557,-658
-6,45,3569,-489,-895,-5569,-733,868,-569
-6,45,3569,-115,-1191,-4068,-489,1125,-493
-209,-501,3521,-144,-1458,-3018,-361,956,-511
-209,-501,3521,-205,-1643,-1921,-469,587,-537
-209,-501,3521,165,-1363,-2565,-627,191,-534
-209,-501,3521,299,-927,-3155,-610,54,-384
-493,-748,3401,315,-620,-3885,-371,8,-185
-493,-748,3401,412,-734,-4287,-76,85,75
-493,-748,3401,411,-599,-4452,307,58,281
-493,-748,3401,458,-818,-3992,621,54,497
-493,-748,3401,316,-1100,-3644,744,-144,600
-508,-705,3349,328,-1248,-3753,807,-353,683
-508,-705,3349,-287,-1404,-4411,873,-439,684
-508,-705,3349,49,-1487,-4987,903,-583,654
-508,-705,3349,-74,-1734,-4521,906,-466,603
-385,-295,3452,-550,-1896,-3584,375,-659,388
-385,-295,3452,-534,-1228,-5713,-180,-929,90
-385,-295,3452,-163,-457,-6841,-236,-880,-5
-385,-295,3452,36,-68,-6968,-132,-553,31
-385,-295,3452,38,-44,-5958,5,-200,62
-100,-286,3474,-167,-226,-4904,135,-64,56
-100,-286,3474,-363,-615,-3879,135,-217,-58
-100,-286,3474,-86,-412,-4035,163,-116,-134
-100,-286,3474,93,-391,-3652,312,165,-50
-55,-264,3457,-88,-610,-3456,502,370,-11
-55,-264,3457,-113,-731,-2951,640,467,-22
-55,-264,3457,17,-835,-2400,587,521,8
-55,-264,3457,10,-801,-2550,518,436,14
-55,-264,3457,-215,-782,-2882,520,248,-6
-222,-102,3358,-237,-665,-2957,596,51,-118
-222,-102,3358,-62,-524,-3188,639,-81,-180
-222,-102,3358,-112,-460,-3298,642,-113,-208
-222,-102,3358,-228,-432,-3583,632,-125,-231
-276,84,3248,-379,-475,-3741,695,-13,-293
-276,84,3248,-396,-628,-3320,572,54,-369
-276,84,3248,-360,-728,-3376,283,122,-478
-276,84,3248,12,-778,-4097,86,93,-452
-276,84,3150,-110,-1208,-5245,265,59,-301
-354,75,3150,-811,-1649,-3932,253,-379,-314
-354,75,3150,-1055,-1937,-4208,-375,-785,-818
-354,75,3150,185,-1253,-5394,-679,-168,-917
-354,75,3150,389,-1149,-5654,-837,567,-676
-285,-177,3155,-114,-1240,-5945,-606,547,-552
-285,-177,3155,-258,-1086,-5156,-255,133,-524
-285,-177,3155,-62,-1041,-4104,-86,-202,-476
-285,-177,3155,-163,-1083,-3646,7,-280,-393
-361,-385,3125,-316,-1212,-3403,177,-167,-385
-361,-385,3125,-380,-1400,-2533,283,14,-453
-361,-385,3125,-194,-1422,-1886,103,173,-535
-361,-385,3125,-21,-1183,-2161,-99,157,-594
-361,-385,3125,3,-957,-2870,-98,72,-609
-335,-494,3058,337,-796,-3243,23,153,-541
-335,-494,3058,737,-748,-4008,197,108,-392
-335,-494,3058,714,-800,-3885,455,178,-247
-335,-494,3058,708,-996,-3620,623,172,-118
-333,-568,2988,801,-1313,-3442,680,197,-32
-333,-568,2988,657,-1511,-3040,550,57,-13
-333,-568,2988,380,-1782,-3016,450,106,-121
-333,-568,2988,1024,-1550,-4902,577,86,-104
-333,-568,2988,1141,-1737,-4510,769,217,114
-335,-548,2915,-18,-2092,-4157,518,-187,44
-335,-548,2915,-605,-1299,-4665,-110,-1322,-511
-335,-548,2915,1122,54,-6017,-105,-1546,-717
-335,-548,2915,1172,260,-6723,532,-941,-404
-69,-775,3020,657,-275,-4896,510,-479,-298
-69,-775,3020,293,-759,-3944,288,-297,-414
-69,-775,3020,399,-879,-3594,-113,-193,-584
-69,-775,3020,574,-660,-3665,-375,-119,-614
-69,-775,3020,537,-391,-3932,-406,-103,-583
3,-1054,3118,237,-329,-3882,-245,-170,-525
3,-1054,3118,-135,-441,-3890,-57,-371,-596
3,-1054,3118,-113,-391,-3739,79,-517,-777
3,-1054,3118,177,-229,-3275,137,-395,-884
0,-1307,3280,95,-237,-3097,69,-252,-886
0,-1307,3280,-291,-284,-3506,6,-401,-1071
0,-1307,3280,-271,-66,-4411,22,-611,-1363
0,-1307,3280,196,192,-4340,221,-708,-1593
0,-1307,3280,283,357,-4362,278,-675,-1686
256,-1553,3283,416,244,-3768,279,-573,-1759
256,-1553,3283,45,35,-3283,20,-698,-1867
256,-1553,3283,304,46,-4446,-27,-821,-2134
256,-1553,3283,1222,-200,-3820,154,-664,-2140
680,-1672,3335,891,-594,-3096,-30,-527,-2009
680,-1672,3335,326,-680,-3402,-436,-693,-2156
680,-1672,3335,1020,-430,-3963,-606,-677,-2189
680,-1672,3335,1186,-358,-4232,-622,-548,-2006
680,-1672,3335,966,-544,-4385,-631,-386,-1770
1127,-1892,3265,772,-586,-4171,-652,-325,-1614
1127,-1892,3265,655,-558,-4578,-590,-338,-1415
1127,-1892,3265,537,-609,-4716,-371,-350,-1262
1127,-1892,3265,436,-722,-4626,-155,-309,-1083
1344,-2064,3210,361,-889,-4059,-251,-356,-950
1344,-2064,3210,302,-916,-3668,78,-464,-859
1344,-2064,3210,293,-909,-3658,98,-645,-838
1344,-2064,3210,206,-932,-3759,62,-621,-789
1344,-2064,3210,-239,-847,-4060,47,-473,-783
1530,-2077,3251,-19,-672,-3990,35,-408,-799
1530,-2077,3251,180,-438,-4193,42,-243,-816
1530,-2077,3251,386,-366,-4314,20,-17,-714
1530,-2077,3251,117,-393,-4111,44,-24,-644
1699,-2012,3294,169,-381,-4074,128,-204,-633
1699,-2012,3294,94,-229,-4277,156,-235,-607
1699,-2012,3294,45,-302,-4247,283,-73,-582
